,tweet_id
2493,572344001296089088
2494,572343828968943616
2495,572343405319094272
2496,572343206479712256
2497,572342990900879360
2498,572342978255048705
2499,572342944256032768
2500,572342910751940608
2501,575635688407842816
2502,572342652907044864
2503,572342362757709824
2504,572342268436205569
2505,572342190111793152
2506,572342039695659009
2507,572341813429739521
2508,572341538589581312
2509,572341514749136896
2510,572341498827522049
2511,572341414907924480
2512,572341261266513921
2513,572341166407987200
2514,572341118118936577
2515,572340883489615872
2516,572340758738432000
2517,572340721480433665
2518,572340691801542656
2519,572340476503724032
2520,572340250715930624
2521,572340137503244288
2522,572339980221091841
2523,572339900382490625
2524,572339864521203712
2525,572339812419551232
2526,572339791703879680
2527,572339781348155392
2528,572339738914369537
2529,572339714667110400
2530,572339675144179712
2531,572339650716565505
2532,572339639240929281
2533,572339607829794816
2534,572339471246479362
2535,572339430494638080
2536,572339307920285696
2537,572339268254711808
2538,572339216178270208
2539,572339216123764736
2540,572339081780326400
2541,572339047151976449
2542,572339036511027200
2543,572339031532421121
2544,572339004663676929
2545,572338813395075072
2546,572338780671107072
2547,572338774174142464
2548,572338641164349440
2549,572338619282694144
2550,572338414613217281
2551,572338366139650049
2552,572338147700293632
2553,572337985980538882
2554,572337766945579008
2555,572337711949881345
2556,572337682480685056
2557,572337676713512960
2558,572337676482838528
2559,572337614767837186
2560,572337594945552385
2561,572337552134316032
2562,572337512099659776
2563,572337509159452672
2564,572337493850234880
2565,572337452158885890
2566,572337418147258368
2567,572337337318817792
2568,572337153843191808
2569,572337134511648768
2570,572337092031692800
2571,572337067436351489
2572,572337041750433792
2573,572336970979885056
2574,572336926738403329
2575,572336900947619842
2576,572336799340630016
2577,572336782798286849
2578,572336667853369344
2579,572336657384407040
2580,572336655933128705
2581,572336646923792384
2582,572336600706727937
2583,572336595518402561
2584,572336542347235329
2585,572336529420369921
2586,572336463636922368
2587,572336406053322753
2588,572336293725642752
2589,572336280186429440
2590,572336241871478786
2591,572336225098440705
2592,572336179250515968
2593,572336156102139904
2594,572336152704774144
2595,572336139001974784
2596,572336135910764545
2597,572336115291561985
2598,572336044118429696
2599,572336038602932224
2600,572336038418382848
2601,572336027316060160
2602,572335968167936000
2603,572335955991908353
2604,572335951977959424
2605,572335951025856512
2606,572335943752949760
2607,572335941014048768
2608,572335936782012416
2609,572335934491906048
2610,572335887364849664
2611,572335883426263040
2612,572335883065556993
2613,572335882390224896
2614,572335877755682816
2615,572335874685313024
2616,572335873645154304
2617,572335868897148928
2618,572335860714090496
2619,572335860009418752
2620,572335856872132610
2621,572335854644944896
2622,572335854032560128
2623,572335796893569024
2624,572335796142776321
2625,572335791721955328
2626,572335789599637504
2627,572335787204734976
2628,572335777687871488
2629,572335726156627968
2630,572335723631677441
2631,572335720792080384
2632,572335718942445568
2633,572335713762480130
2634,572335711791280128
2635,572335710956462080
2636,572335710482509825
2637,572335710172151808
2638,572335696641335296
2639,572335655725883392
2640,572335644455800832
2641,572335641574305792
2642,572335640680914944
2643,572335636327243776
2644,572335634989240321
2645,572335634876014592
2646,572335630551670784
2647,572335627934408704
2648,572335625187172352
2649,572335613795418112
2650,572335568027197441
2651,572335567997820928
2652,572335567800647681
2653,572335561744101376
2654,572335561572155392
2655,572335560838131715
2656,572335558862635009
2657,572335557709209600
2658,572335553892495361
2659,572335553170952194
2660,572335551803617280
2661,572335550469812225
2662,572335546975981568
2663,572335500205244416
2664,572335499701960704
2665,572335495671226370
2666,572335495268577280
2667,572335493775405058
2668,572335489161687041
2669,572335485860777984
2670,572335482618556416
2671,572335435994693632
2672,572335426687537152
2673,572335426221944832
2674,572335424372285440
2675,572335410757697536
2676,572335410652659712
2677,572335410036125696
2678,572335409973235712
2679,572335408006242304
2680,572335369267462144
2681,572335366067253249
2682,572335360165879808
2683,572335358555262977
2684,572335353652092929
2685,572335353639485440
2686,572335342268751873
2687,572335340146434048
2688,572335297637163008
2689,572335295871512576
2690,572335293396729858
2691,572335291471511552
2692,572335285905715200
2693,572335280100777984
2694,572335276661460992
2695,572335275818426370
2696,572335270952976384
2697,572335220948512768
2698,572335218209660928
2699,572335216016011265
2700,572335215537881089
2701,572335213365219328
2702,572335163469791232
2703,572335162240860160
2704,572335161850777600
2705,572335161657847808
2706,572335157769719808
2707,572335157656461312
2708,572335156243009536
2709,575626337978732544
2710,572335153797730304
2711,572335152333901824
2712,572335105542254592
2713,572335104015507456
2714,572335093517176832
2715,572335092653170688
2716,572335091776692224
2717,572335087582253056
2718,572335081567625216
2719,572335045387526144
2720,572335042707341312
2721,572335041315000320
2722,572335035870674945
2723,572335032733310976
2724,572335029281402881
2725,572335027154911232
2726,572335026970312704
2727,572335025775087617
2728,572334981353095168
2729,572334980879159296
2730,572334976332513280
2731,572334970036862976
2732,572334969277714433
2733,572334967574810624
2734,572334966438293504
2735,572334960238964736
2736,572334911048192000
2737,572334904039510016
2738,572334903481671680
2739,572334893323063296
2740,572334889363619840
2741,572334887945940992
2742,572334881235079169
2743,572334880987746304
2744,572334879351783424
2745,572334877648932864
2746,572334828638507008
2747,572334827422105600
2748,572334815162204162
2749,572334814793080832
2750,572334813916491776
2751,572334771247943681
2752,572334762016169984
2753,572334749840101376
2754,572334746660823040
2755,572334735315230720
2756,572334711697108992
2757,572334711298633730
2758,572334706462621697
2759,572334667078107136
2760,572334657691238400
2761,572334654021222400
2762,572334651475292160
2763,572334647486464001
2764,572334642294099968
2765,572334640125493248
2766,572334639034978305
2767,572334634404462592
2768,572334630835134464
2769,572334592234926080
2770,572334564099563520
2771,572334556583350272
2772,572334551172698112
2773,572334548807073792
2774,572334545338425344
2775,572334540783415296
2776,572334486215524352
2777,572334482696511488
2778,572334482029600768
2779,572334479727042560
2780,572334465630019584
2781,572334406058156032
2782,572334401226350592
2783,572334399523438592
2784,572334398944747520
2785,572334390929313793
2786,572334390161752064
2787,572334389650063360
2788,572334383761252352
2789,572334310574833664
2790,572334299686440961
2791,572334283160870912
2792,572334261178507264
2793,572334261149159424
2794,572334247442169856
2795,572334247253442560
2796,572334246297137152
2797,572334230589468672
2798,572334187874631680
2799,572334161920278529
2800,572334160762650624
2801,572334158917210112
2802,572334151048667136
2803,572334142492311552
2804,572334133604581376
2805,572334068265689089
2806,572334046199455745
2807,572334044349792256
2808,572334042605076480
2809,572334042512695296
2810,572334041724108800
2811,572334018902941696
2812,572334017661435904
2813,572334014024925184
2814,572334010908590080
2815,572334005955108864
2816,572333975345233921
2817,572333937629929472
2818,572333926141726720
2819,572333922895327234
2820,572333910576635904
2821,572333910060756992
2822,572333884559400960
2823,572333833372098563
2824,572333830746460160
2825,572333830314434560
2826,572333830209712128
2827,572333829320400898
2828,572333829072936960
2829,572333828515106816
2830,572333826254376960
2831,572333822886326272
2832,572333819715461121
2833,572333790288207873
2834,572333789474508800
2835,572333720927006720
2836,572333713943478274
2837,572333705991045120
2838,572333704070098944
2839,572333700584644608
2840,572333690627342338
2841,572333659564322816
2842,572333649997086721
2843,572333618304974848
2844,572333576798121984
2845,572333566983450624
2846,572333564043251714
2847,572333558720675840
2848,572333545122766848
2849,572333480006164481
2850,572333470858403840
2851,572333446338461697
2852,572333397479043072
2853,572333369763086336
2854,572333361408053248
2855,572333346321137664
2856,572333302750699520
2857,572333291191201792
2858,572333289698033664
2859,572333284291571713
2860,572333279107395584
2861,572333278440513536
2862,572333271096414208
2863,572333225919455232
2864,572333219799908352
2865,572333125935607808
2866,572333104230109185
2867,572333098613936128
2868,572333084416200705
2869,572333058801586176
2870,572333034319454208
2871,572333025947594752
2872,572333023028375552
2873,572332945089826816
2874,572332925653393408
2875,572332915348017152
2876,572332907991212033
2877,572332878467489792
2878,572332876605210624
2879,572332875338498049
2880,572332869730873345
2881,572332864328486912
2882,572332793608314880
2883,572332769314938880
2884,572332757084344321
2885,572332705209188352
2886,572332702315094016
2887,572332700385738752
2888,572332697013469184
2889,572332695847624704
2890,572332670744600576
2891,572332658295889920
2892,572332657058578432
2893,572332584971083776
2894,572332561587810304
2895,572332560161751040
2896,572332559733899264
2897,572332546857418752
2898,572332538603044867
2899,572332494332145664
2900,572332492503453696
2901,572332489198346240
2902,572332474455351296
2903,572332468113575936
2904,572332446781333504
2905,572332443207770112
2906,572332440603136000
2907,572332429706330112
2908,572332428649353216
2909,572332375360724993
2910,572332373825613824
2911,572332373095792640
2912,572332372596682752
2913,572332371036409856
2914,572332348986900482
2915,572332344901697536
2916,572332335477104640
2917,572332319878455299
2918,572332283631255553
2919,572332280678506496
2920,572332269492281345
2921,572332261833457665
2922,572332252123680768
2923,572332238009810944
2924,572332234138501122
2925,572332233937186816
2926,572332222138593281
2927,572332161719615489
2928,572332158959792128
2929,572332156011225088
2930,572332149241614336
2931,572332145793880064
2932,572332144107757568
2933,572332133294854144
2934,572332077955203073
2935,572332072326438915
2936,572332063140917248
2937,572332032862236672
2938,572332024398155776
2939,572331987333070848
2940,572331935139147776
2941,572331907016355840
2942,572331900456419328
2943,572331892130770944
2944,572331891954593793
2945,572331887483490305
2946,572331872904073216
2947,572331862749626368
2948,572331806478884864
2949,572331784983080961
2950,572331784215511040
2951,572331776879689728
2952,572331761641734144
2953,572331752795979776
2954,572331705731715073
2955,572331702980239360
2956,572331686387568640
2957,572331686156873728
2958,572331677336264706
2959,572331675411095552
2960,572331662324842497
2961,572331661477597184
2962,572331656691892224
2963,572331632817909760
2964,572331584214315010
2965,572331582834384896
2966,572331581517377536
2967,572331573623693312
2968,572331569223843840
2969,572331564052295681
2970,572331557177827328
2971,572331553633640448
2972,572331552220188672
2973,572331491830579201
2974,572331479465762816
2975,572331477507051520
2976,572331470871650304
2977,572331461430382592
2978,572331391406370818
2979,572331389867065344
2980,572331387505659904
2981,572331385786003456
2982,572331384477360128
2983,572331370296442880
2984,572331362130141184
2985,572331317733429250
2986,572331308694695936
2987,572331304076767232
2988,572331274142023680
2989,572331271327596544
2990,572331270023200768
2991,572331269385674752
2992,572331199084941312
2993,572331193263210496
2994,572331186363604992
2995,572331173193523200
2996,572331165081710592
2997,572331154885357568
2998,572331117925146624
2999,572331101978378240
3000,572331100518809600
3001,572331092302147585
3002,572331073708802048
3003,572331070898618368
3004,572331069774553088
3005,572331066951790592
3006,572331062468075522
3007,572331059573964800
3008,572331001730342914
3009,572330996256788480
3010,572330982029709312
3011,572330979966234624
3012,572330971996925952
3013,572330969711050752
3014,572330946705289216
3015,572330892972068864
3016,572330885527126016
3017,572330879244103680
3018,572330871912460288
3019,572330866493399040
3020,572330859279224832
3021,572330857706356736
3022,572330851481993216
3023,572330833073201153
3024,572330832771170305
3025,572330765184192514
3026,572330757504385025
3027,572330751917604864
3028,572330751439458304
3029,572330741142462464
3030,572330738692931584
3031,572330729100587010
3032,572330728173662208
3033,572330676273348608
3034,572330664424390656
3035,572330653552799744
3036,572330651665367041
3037,572330649631117312
3038,572330638004527104
3039,572330591972020224
3040,572330543347458048
3041,572330543225835520
3042,572330512737415169
3043,572330469460606977
3044,572330464989454336
3045,572330463802499072
3046,572330459331354625
3047,572330416914362368
3048,572330415840616448
3049,572330415031119872
3050,572330412904603648
3051,572330406281809920
3052,572330404079783936
3053,572330330654285824
3054,572330326099247104
3055,572330317890994176
3056,572330316053934080
3057,572330314162257920
3058,572330310718763008
3059,572330307732545536
3060,572330304339238912
3061,572330258080251905
3062,572330258059288576
3063,572330256134103040
3064,572330239902162946
3065,572330231702274048
3066,572330229508673536
3067,572330213188771840
3068,572330204154081280
3069,572330157987397633
3070,572330148772519936
3071,572330146612441088
3072,572330145589014528
3073,572330142518755328
3074,572330137779224576
3075,572330135510122496
3076,572330134222446592
3077,572330131802361856
3078,572330075728711680
3079,572330058024689665
3080,572330057089212416
3081,572330052303507460
3082,572330044762161152
3083,572327191125614592
3084,572327144392540161
3085,572327139577503745
3086,572327137522278400
3087,572327059437039617
3088,572327032547241984
3089,572326993829629952
3090,572326986766393345
3091,572326972883275777
3092,572326972677734400
3093,572326972673552384
3094,572326971205545984
3095,572326957112692736
3096,572326954780606464
3097,572326953543344128
3098,572326904482570240
3099,572326889165070337
3100,572326888577753088
3101,572326887826972672
3102,572326885213908992
3103,572326878767263744
3104,572326872593248258
3105,572326871943127040
3106,572326846005526528
3107,572326836249620480
3108,572326833775116288
3109,572326825638035457
3110,572326783552389121
3111,572326772752039938
3112,572326772601057280
3113,572326766879981568
3114,572326765990846464
3115,572326758680141824
3116,572326743232671744
3117,572326707849379840
3118,572326706242985985
3119,572326696319234048
3120,572326676140441600
3121,572326675477737473
3122,572326666061672449
3123,572326603813883904
3124,572326600252891136
3125,572326600101920768
3126,572326596490600450
3127,572326590320787457
3128,572326580359282688
3129,572326575510695938
3130,572326557626179584
3131,572326512805863426
3132,572326511069380608
3133,572326494548041728
3134,572326490865451008
3135,572326479020703745
3136,572326478379008000
3137,572326437656477696
3138,572326423437836288
3139,572326419646136321
3140,572365591631175681
3141,572365453332385793
3142,572365192681537536
3143,572364936443113472
3144,572364800203726848
3145,572364582590660608
3146,572362631689846785
3147,572362537880051712
3148,572362124271329280
3149,572361951365341185
3150,572361628852736000
3151,572361053331275776
3152,572360132446715905
3153,572359832163897344
3154,572359577808707584
3155,572359529700073472
3156,572359510628556800
3157,572359276607381505
3158,572359226401538049
3159,572358838436814848
3160,572358424165416960
3161,572358265582972928
3162,572357998972026880
3163,572357856613150721
3164,572357749704531969
3165,572357635690766337
3166,572357465938903041
3167,572357273768480769
3168,572357201815158784
3169,572356883559817218
3170,572356767750889473
3171,572356749941850113
3172,572356561026228224
3173,572356557603655684
3174,572356059412615168
3175,572356003267674112
3176,572355849194090496
3177,572355827975114752
3178,572355585724715008
3179,572355514115366912
3180,572354920214503424
3181,572354914510217216
3182,572354401483956225
3183,572354293451243520
3184,572354143957995520
3185,572353934884397057
3186,572353702486417408
3187,572353529714589696
3188,572353272427642880
3189,572352713414979584
3190,572352711649198080
3191,572352528534253568
3192,572352461706416129
3193,572351986349174784
3194,572351887883702272
3195,572351883899117569
3196,572351740286136320
3197,572351402174910464
3198,572351328141254656
3199,572351191138619393
3200,572351105876680704
3201,572351054303649792
3202,572351024943382529
3203,572350994358538240
3204,572350868953042947
3205,572350607396192256
3206,572350567554551808
3207,572350564643708928
3208,572350559757287425
3209,572350464471113728
3210,572350417088086016
3211,572350386792624128
3212,572350193540063233
3213,572350144722550784
3214,572350126410244096
3215,572350024522182657
3216,572349982604304384
3217,572349888047923200
3218,572349771152678912
3219,572349766505394176
3220,572349538125545474
3221,572349506034929664
3222,572349302917500928
3223,572349247435120640
3224,572349138190262272
3225,572348901488902144
3226,572348891011555328
3227,572348812909420544
3228,572348730722021376
3229,572348637721698304
3230,572348471363018752
3231,572347188254150657
3232,572343363967442948
3233,572342831580237824
3234,572342814152925184
3235,572342813511139328
3236,572342333439516672
3237,572334955486941184
3238,572330022033227776
3239,575703256132808704
3240,575695392626475009
3241,575688153815642112
3242,575687158771675136
3243,575680875767054338
3244,575673673664757760
3245,575663824222605315
3246,575663409418514432
3247,575656701266780160
3248,575656496899325953
3249,575651714159632384
3250,575651449121591296
3251,575651055020593152
3252,575650936506351617
3253,575647452994215937
3254,575647388599119872
3255,575647015322787840
3256,575646685361123330
3257,575644971568525312
3258,575644754412617728
3259,575644734963605504
3260,575644695482646528
3261,575644674938925056
3262,575644256481583104
3263,575643965132767232
3264,575643715869351936
3265,575643501091651584
3266,575643299769376768
3267,575643288067313664
3268,575643103198978048
3269,575643045393252352
3270,575642920293806080
3271,575642874810736640
3272,575642793776783360
3273,575642669411475456
3274,575642585034719233
3275,575642565715755009
3276,575642329937092608
3277,575642115687870466
3278,575641829179158528
3279,575641011180826624
3280,575640839734489088
3281,575640247029010432
3282,575640060265000960
3283,575639975770742785
3284,575639907525230593
3285,575639703807897600
3286,575639509351579649
3287,575639363112935425
3288,575639056161308672
3289,575638986846138369
3290,575638866192826368
3291,575638821489893376
3292,575638205480898560
3293,575637515022921728
3294,575637443065483267
3295,575637233295716354
3296,575636802872086528
3297,575636330555662336
3298,575636215036145665
3299,575636182219948032
3300,575636049914789889
3301,575635825171566593
3302,575635628001398785
3303,575635461617516544
3304,575635407926226944
3305,575635292935221249
3306,575635097761673216
3307,575634944061394946
3308,575634902592307200
3309,575634176923164673
3310,575633764140720128
3311,575633147401928705
3312,575632023013851138
3313,575631917866856449
3314,575631855669501952
3315,575631629000966144
3316,575631108408115200
3317,575630712994316289
3318,575630455073992704
3319,575630278909124608
3320,575630078853312512
3321,575629884929634304
3322,575629351980523520
3323,575629298763218944
3324,575628719106064384
3325,575628441539608576
3326,575628230830333952
3327,575627890626203648
3328,575627755213082624
3329,575627663403933696
3330,575627560022732800
3331,575627259190497280
3332,575627210469462017
3333,575627066168582144
3334,575627033985740803
3335,575626289903591424
3336,575626250607157248
3337,575625283933335553
3338,575625037413117954
3339,575624774052749313
3340,575624636995665921
3341,575623523932114944
3342,575623103742484480
3343,575622940529532928
3344,575622378660741120
3345,575622019749920768
3346,575621920172949504
3347,575621582921555968
3348,575621150895570944
3349,575621105248960512
3350,575620981365997568
3351,575620562044616704
3352,575620157386592257
3353,575619818151239681
3354,575619488562872320
3355,575619450679922688
3356,575619176506617856
3357,575618867197841410
3358,575618727544119296
3359,575618630701875200
3360,575618271514259457
3361,575617263023206400
3362,575617171415433216
3363,575616941617979393
3364,575616778887262208
3365,575616749229355009
3366,575616685077590016
3367,575616679633268736
3368,575616641028915200
3369,575616186060165121
3370,575616141390974977
3371,575616136554803200
3372,575615984733716481
3373,575615882199609347
3374,575615296846725120
3375,575615034686046208
3376,575614875377999872
3377,575614532464304128
3378,575614476273090561
3379,575614284421529600
3380,575614255195623424
3381,575613774587031552
3382,575613562971783168
3383,575613549961072640
3384,575613440397438976
3385,575613297342308352
3386,575613192409210881
3387,575612627000291328
3388,575612451175198720
3389,575612351409340416
3390,575612319771848704
3391,575612264104882176
3392,575612233029287936
3393,575612200921907200
3394,575612174598434818
3395,575612160513982464
3396,575612158446333952
3397,575612156470689792
3398,575612126196207616
3399,575612095288471553
3400,575612083804499968
3401,575612029542793217
3402,575612017987321857
3403,575611989541584896
3404,575611988602060802
3405,575611883010416640
3406,575611877557829632
3407,575611860411514882
3408,575611855621640192
3409,575611801431212032
3410,575611795496370176
3411,575611785014722561
3412,575611784507355136
3413,575611730455314432
3414,575611725484986369
3415,575611721198366720
3416,575611700860313601
3417,575611686276632576
3418,575611683839721472
3419,575611677665857536
3420,575611632484638721
3421,575611630832111616
3422,575611548921524225
3423,575611480265003008
3424,575611450028351488
3425,575611391815503872
3426,575611339982422016
3427,575611199972241408
3428,575611185061498881
3429,575611144322207744
3430,575611064945004544
3431,575611008800063488
3432,575610976977842177
3433,575610971177287680
3434,575610955788222464
3435,575610892747808768
3436,575610848246296576
3437,575610825404125185
3438,575610817615265792
3439,575610795071008768
3440,575610659666198528
3441,575610533488918529
3442,575610490426032130
3443,575610395597000705
3444,575610325367554048
3445,575610313204109312
3446,575610284045246465
3447,575610141283741696
3448,575610132341518336
3449,575610029518143488
3450,575609993694593024
3451,575609961281097728
3452,575609874601504770
3453,575609788945428480
3454,575609762261303297
3455,575609596993257472
3456,575609543431864320
3457,575609441095057408
3458,575609396098506753
3459,575609280230989824
3460,575609232956919809
3461,575609230025232384
3462,575609185628504064
3463,575609185129230336
3464,575609179102052353
3465,575608944489578496
3466,575608936138608642
3467,575608773252812800
3468,575608697008816128
3469,575608593170350080
3470,575608533334392832
3471,575608461158809600
3472,575608332175609857
3473,575608068689387520
3474,575608014612271104
3475,575607862057123840
3476,575607826707447808
3477,575607662919876608
3478,575607641273139200
3479,575607309801422849
3480,575607284874657793
3481,575607255158009857
3482,575607225432997888
3483,575607179975213058
3484,575606913586561025
3485,575606548745052160
3486,575606450275377152
3487,575606412908191744
3488,575606215528611840
3489,575606165503090688
3490,575606085710557184
3491,575606052772696064
3492,575605781543960576
3493,575605745359552512
3494,575605713461846016
3495,575605684546371584
3496,575605560357183488
3497,575605546310496256
3498,575605465238777856
3499,575605447660457985
3500,575605305909735424
3501,575605289317068800
3502,575605162720415744
3503,575604972643028992
3504,575604919761117184
3505,575604758511222784
3506,575604757663870977
3507,575604572368015360
3508,575604512867553281
3509,575604505401647104
3510,575604448724037633
3511,575604441778233346
3512,575604286433980416
3513,575604230259654656
3514,575604103465709569
3515,575604102236786688
3516,575604076836052993
3517,575604040853102592
3518,575604030786793472
3519,575603999707041792
3520,575603981767962624
3521,575603928022155265
3522,575603927116222465
3523,575603918006132737
3524,575603862771343361
3525,575603855100002304
3526,575603801677148163
3527,575603744110350337
3528,575603738582253568
3529,575603668973527041
3530,575603561939083264
3531,575603401205006336
3532,575603347572416512
3533,575603186196590593
3534,575603180731568128
3535,575603122787205120
3536,575603083335499776
3537,575603050733162496
3538,575603047163822080
3539,575602985721462784
3540,575602710814289921
3541,575602634154889217
3542,575602575359107072
3543,575602565779353600
3544,575602530937262080
3545,575602487526195201
3546,575602427623174144
3547,575602402134380544
3548,575602384010784768
3549,575602316327284739
3550,575602257539940352
3551,575602246659919873
3552,575602226443382784
3553,575602140275593217
3554,575602052543311872
3555,575602032276439040
3556,575601997665038337
3557,575601995647582208
3558,575601985199599616
3559,575601951309754368
3560,575601898268426241
3561,575601869185138691
3562,575601837090320387
3563,575601791972179968
3564,575601725626699777
3565,575601597222268928
3566,575601587051085824
3567,575601581665599489
3568,575601566335438849
3569,575601551491796992
3570,575601550237679616
3571,575601518977536000
3572,575601483565027328
3573,575601472152317953
3574,575601365646340096
3575,575601341394878464
3576,575601290941607937
3577,575601283777822721
3578,575601282435575808
3579,575601144132595713
3580,575601132799569921
3581,575601118199205888
3582,575601097600978946
3583,575601091682816000
3584,575600988867817474
3585,575600929178845184
3586,575600912174993408
3587,575600910996393984
3588,575600910111391744
3589,575600889542668288
3590,575600862086590465
3591,575600832814563328
3592,575600795845980160
3593,575600756448829440
3594,575600718070964224
3595,575600663092056064
3596,575600613477650432
3597,575600517453246464
3598,575600469340389376
3599,575600468547624960
3600,575600436456988672
3601,575600375383769089
3602,575600249529503745
3603,575600140544688129
3604,575600118184869889
3605,575600058495692800
3606,575600001771966464
3607,575599965717704704
3608,575599943857000448
3609,575599915037892608
3610,575599880430813185
3611,575599875242393600
3612,575599859383734272
3613,575599851225890816
3614,575599735928590339
3615,575599727753891840
3616,575599660246568960
3617,575599657662967808
3618,575599539589005312
3619,575599535055060992
3620,575599509050261504
3621,575599499600486400
3622,575599499101364226
3623,575599479862128641
3624,575599419145371649
3625,575599413634039808
3626,575599369614815232
3627,575599213754478592
3628,575599184197238784
3629,575599172843257856
3630,575599165226385410
3631,575599097333223424
3632,575599069889875968
3633,575599067532783617
3634,575599055230889984
3635,575599046066221056
3636,575599016488013824
3637,575598991783518208
3638,575598962641649664
3639,575598918349672449
3640,575598847654694913
3641,575598841468055553
3642,575598621824942080
3643,575598547887771649
3644,575598504057266177
3645,575598502668955648
3646,575598444296859648
3647,575598427976822784
3648,575598329016360960
3649,575598319604404224
3650,575598307860291584
3651,575598300822306816
3652,575598283239788544
3653,575598252877201408
3654,575598250465628160
3655,575598227598229504
3656,575598178604609537
3657,575598173273526272
3658,575598151253516288
3659,575598145029021696
3660,575598119720652801
3661,575598104193294336
3662,575598103190884352
3663,575598095745970176
3664,575598084375212032
3665,575598074782863360
3666,575598059230355457
3667,575598036077780992
3668,575598035431919616
3669,575598028104454144
3670,575598025407492098
3671,575598015039291393
3672,575597982378131458
3673,575597971057811457
3674,575597968751001600
3675,575597961960288256
3676,575597955614289920
3677,575597946277855234
3678,575597937939509248
3679,575597885233885185
3680,575597884243976194
3681,575597884021731328
3682,575597882251722752
3683,575597866955194368
3684,575597856322531328
3685,575597844612059137
3686,575597826844925953
3687,575597819609808896
3688,575597814413029376
3689,575597810176778240
3690,575597809224699904
3691,575597799217098752
3692,575597766807711744
3693,575597753302183936
3694,575597749661405184
3695,575597749426499584
3696,575597748625403904
3697,575597747736211456
3698,575597740207443969
3699,575597729558089728
3700,575597716224352257
3701,575597712084619264
3702,575597698331496448
3703,575597685555625985
3704,575597684972609537
3705,575597680052719616
3706,575597665850781696
3707,575597646133358592
3708,575597646049599490
3709,575597637908348928
3710,575597635270107138
3711,575597624029356032
3712,575597588092751872
3713,575597570354884608
3714,575597551614734336
3715,575597546610946048
3716,575597534606921728
3717,575597534334201856
3718,575597506442170368
3719,575597497025851392
3720,575597490700865537
3721,575597481502896128
3722,575597476171776000
3723,575597475160924160
3724,575597459478437889
3725,575597459298107392
3726,575597420698038273
3727,575597411659198464
3728,575597408765284352
3729,575597407389417472
3730,575597390469664768
3731,575597372174036992
3732,575597372098506752
3733,575597365312118784
3734,575597364523700224
3735,575597359456854016
3736,575597359268134914
3737,575597355853987843
3738,575597352645304320
3739,575597352586645504
3740,575597351764525056
3741,575597343854096385
3742,575597342335889409
3743,575597336602238977
3744,575597326665822210
3745,575597326519042050
3746,575597320470851584
3747,575597314108223488
3748,575597300891979778
3749,575597296169041921
3750,575597288598339586
3751,575597279744245760
3752,575597278947311616
3753,575597278108372992
3754,575597276669706240
3755,575597267735875584
3756,575597264749490176
3757,575597259557068801
3758,575597244830773248
3759,575597241383047169
3760,575597234454069249
3761,575597230289084416
3762,575597221984346112
3763,575597216829685760
3764,575597215353208832
3765,575597211490217984
3766,575597211213430785
3767,575597200442425344
3768,575597198236323841
3769,575597194201292802
3770,575597186173571072
3771,575597185422618624
3772,575597184525033472
3773,575597182377549824
3774,575597181047939072
3775,575597180326543360
3776,575597178976014337
3777,575597174836232192
3778,575597171447222273
3779,575597169203286016
3780,575597163436072960
3781,575597162781786112
3782,575597161435418624
3783,575597153768230912
3784,575597152203837441
3785,575597134130507776
3786,575597110453669890
3787,575597099892367361
3788,575597094636888064
3789,575597093626097664
3790,575597085887614976
3791,575597082943193089
3792,575597078220533762
3793,575597077721280513
3794,575597076349743104
3795,575597074915442688
3796,575597063590670336
3797,575597059249598464
3798,575597054229016576
3799,575597053981536256
3800,576267075112411136
3801,576266555622703104
3802,576265503859167233
3803,576262355010613248
3804,576253687170883585
3805,576249419906957314
3806,576242627290357760
3807,576241778820546560
3808,576234804892545024
3809,576227451342319616
3810,576217246143373312
3811,576216294741118976
3812,576213864578224128
3813,576210662231273472
3814,576210130632454144
3815,576207902265868289
3816,576207439839805441
3817,576206728561172480
3818,576205832435568640
3819,576201717177434112
3820,576199471161184256
3821,576199430530936832
3822,576196992746938368
3823,576196216767311872
3824,576186146851536896
3825,576185096660627457
3826,576181969974755328
3827,576181819948670977
3828,576181116366802944
3829,576179278292893696
3830,576171136788008960
3831,576161812263010304
3832,576161514568048640
3833,576159320406118400
3834,576148274094166016
3835,576147912435974146
3836,576145272457199616
3837,576135769653379073
3838,576130431029932032
3839,576127690572460033
3840,576126137715138561
3841,576125768905928704
3842,576125745824686080
3843,576109471677734912
3844,576066688828899329
3845,576065829990612992
3846,576041840975093760
3847,576021183453351936
3848,576018265866006528
3849,576011238234136576
3850,576008514965004288
3851,576007394888544256
3852,576007103040487424
3853,576005588078895106
3854,576005371577282561
3855,576004801097412608
3856,576002698329264128
3857,576002469404127232
3858,576001195388452864
3859,576000524639608832
3860,576000369660022785
3861,576000094979301376
3862,575999158206742530
3863,575998636896587776
3864,575998366758244352
3865,575998259031752705
3866,575997242038882305
3867,575997054763147264
3868,575997003106136064
3869,575996956264116224
3870,575996174743683072
3871,575996065641431041
3872,575995777417277440
3873,575995400261218305
3874,575993904614359040
3875,575992786786217984
3876,575992287039098880
3877,575992267120357377
3878,575991959191314432
3879,575991950643306496
3880,575990664476778497
3881,575990450340909056
3882,575989902803877889
3883,575989815298027520
3884,575989538234847233
3885,575989520618811392
3886,575989461856575488
3887,575989138215702529
3888,575988682026446848
3889,575988100985307136
3890,575988009964711936
3891,575987951684825088
